| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005204| 0000000004998| 0000000000218| Tue Jan  4 21:31:52 2022
| 0000000004811| 0000000005332| 0000000000062| Tue Jan  4 21:31:52 2022
| 0000000005330| 0000000005209| 0000000000054| Tue Jan  4 21:31:52 2022
| 0000000004834| 0000000005219| 0000000000029| Tue Jan  4 21:31:52 2022
| 0000000004882| 0000000004808| 0000000000176| Tue Jan  4 21:31:52 2022
| 0000000004754| -000000000001| 0000000000074| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005491| 0000000005160| 0000000000001| Tue Jan  4 21:31:52 2022
| 0000000005096| 0000000005113| 0000000000027| Tue Jan  4 21:31:52 2022
| 0000000005608| 0000000004967| 0000000000564| Tue Jan  4 21:31:52 2022
| 0000000005439| 0000000004948| 0000000000771| Tue Jan  4 21:31:52 2022
| 0000000005109| 0000000005235| 0000000000115| Tue Jan  4 21:31:52 2022
| 0000000005166| 0000000004982| 0000000000198| Tue Jan  4 21:31:52 2022
| 0000000005626| 0000000004814| 0000000000094| Tue Jan  4 21:31:52 2022
| 0000000005740| 0000000004970| 0000000000486| Tue Jan  4 21:31:52 2022
| 0000000005740| 0000000005406| 0000000000088| Tue Jan  4 21:31:52 2022
| 0000000004756| -000000000001| 0000000000258| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000004788| 0000000004885| 0000000000315| Tue Jan  4 21:31:52 2022
| 0000000005221| 0000000004852| 0000000000733| Tue Jan  4 21:31:52 2022
| 0000000004921| 0000000005192| 0000000000013| Tue Jan  4 21:31:52 2022
| 0000000005018| 0000000005172| 0000000000171| Tue Jan  4 21:31:52 2022
| 0000000005601| 0000000004794| 0000000000111| Tue Jan  4 21:31:52 2022
| 0000000005255| 0000000005259| 0000000000097| Tue Jan  4 21:31:52 2022
| 0000000004856| 0000000005378| 0000000000209| Tue Jan  4 21:31:52 2022
| 0000000005481| 0000000005361| 0000000000237| Tue Jan  4 21:31:52 2022
| 0000000005019| 0000000005263| 0000000000025| Tue Jan  4 21:31:52 2022
| 0000000004755| -000000000001| 0000000000208| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005536| 0000000004889| 0000000000035| Tue Jan  4 21:31:52 2022
| 0000000005080| 0000000005214| 0000000000462| Tue Jan  4 21:31:52 2022
| 0000000005324| 0000000005357| 0000000000045| Tue Jan  4 21:31:52 2022
| 0000000005134| 0000000005347| 0000000000233| Tue Jan  4 21:31:52 2022
| 0000000005017| 0000000005484| 0000000000726| Tue Jan  4 21:31:52 2022
| 0000000004869| 0000000005486| 0000000000628| Tue Jan  4 21:31:52 2022
| 0000000005425| 0000000004965| 0000000000269| Tue Jan  4 21:31:52 2022
| 0000000004980| 0000000004878| 0000000000234| Tue Jan  4 21:31:52 2022
| 0000000004995| 0000000005238| 0000000000314| Tue Jan  4 21:31:52 2022
| 0000000004760| -000000000001| 0000000000321| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000004849| 0000000005645| 0000000000024| Tue Jan  4 21:31:52 2022
| 0000000005117| 0000000004773| 0000000000258| Tue Jan  4 21:31:52 2022
| 0000000004836| 0000000005177| 0000000000052| Tue Jan  4 21:31:52 2022
| 0000000004881| 0000000004787| 0000000000052| Tue Jan  4 21:31:52 2022
| 0000000005278| 0000000005315| 0000000000063| Tue Jan  4 21:31:52 2022
| 0000000005464| 0000000004950| 0000000000014| Tue Jan  4 21:31:52 2022
| 0000000005288| 0000000005216| 0000000000324| Tue Jan  4 21:31:52 2022
| 0000000005472| 0000000005389| 0000000000420| Tue Jan  4 21:31:52 2022
| 0000000005458| 0000000005495| 0000000001311| Tue Jan  4 21:31:52 2022
| 0000000004759| -000000000001| 0000000000273| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000004940| 0000000005211| 0000000000038| Tue Jan  4 21:31:52 2022
| 0000000005070| 0000000005221| 0000000000063| Tue Jan  4 21:31:52 2022
| 0000000004934| 0000000005239| 0000000000079| Tue Jan  4 21:31:52 2022
| 0000000005362| 0000000005485| 0000000000234| Tue Jan  4 21:31:52 2022
| 0000000005367| 0000000004900| 0000000000689| Tue Jan  4 21:31:52 2022
| 0000000005083| 0000000005498| 0000000000329| Tue Jan  4 21:31:52 2022
| 0000000005068| 0000000005621| 0000000000008| Tue Jan  4 21:31:52 2022
| 0000000004769| 0000000005628| 0000000000109| Tue Jan  4 21:31:52 2022
| 0000000005468| 0000000005632| 0000000000643| Tue Jan  4 21:31:52 2022
| 0000000004752| -000000000001| 0000000000240| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005592| 0000000005080| 0000000000043| Tue Jan  4 21:31:52 2022
| 0000000005051| 0000000005231| 0000000000031| Tue Jan  4 21:31:52 2022
| 0000000005717| 0000000005336| 0000000000207| Tue Jan  4 21:31:52 2022
| 0000000005456| 0000000005287| 0000000000097| Tue Jan  4 21:31:52 2022
| 0000000005043| 0000000005386| 0000000000032| Tue Jan  4 21:31:52 2022
| 0000000005148| 0000000004944| 0000000000104| Tue Jan  4 21:31:52 2022
| 0000000005121| 0000000005502| 0000000000104| Tue Jan  4 21:31:52 2022
| 0000000005351| 0000000005443| 0000000000504| Tue Jan  4 21:31:52 2022
| 0000000005721| 0000000005572| 0000000000401| Tue Jan  4 21:31:52 2022
| 0000000004761| -000000000001| 0000000000164| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005323| 0000000005326| 0000000000425| Tue Jan  4 21:31:52 2022
| 0000000005216| 0000000005040| 0000000000074| Tue Jan  4 21:31:52 2022
| 0000000005584| 0000000004855| 0000000000095| Tue Jan  4 21:31:52 2022
| 0000000005153| 0000000004845| 0000000000036| Tue Jan  4 21:31:52 2022
| 0000000004809| 0000000004818| 0000000000185| Tue Jan  4 21:31:52 2022
| 0000000005720| 0000000005432| 0000000000188| Tue Jan  4 21:31:52 2022
| 0000000005350| 0000000004826| 0000000000522| Tue Jan  4 21:31:52 2022
| 0000000005225| 0000000004892| 0000000000148| Tue Jan  4 21:31:52 2022
| 0000000005358| 0000000005593| 0000000000011| Tue Jan  4 21:31:52 2022
| 0000000004757| -000000000001| 0000000000182| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005052| 0000000005246| 0000000000150| Tue Jan  4 21:31:52 2022
| 0000000004968| 0000000005381| 0000000000043| Tue Jan  4 21:31:52 2022
| 0000000004807| 0000000005383| 0000000000288| Tue Jan  4 21:31:52 2022
| 0000000005572| 0000000005379| 0000000000008| Tue Jan  4 21:31:52 2022
| 0000000005106| 0000000005613| 0000000001058| Tue Jan  4 21:31:52 2022
| 0000000005095| 0000000005579| 0000000000097| Tue Jan  4 21:31:52 2022
| 0000000005296| 0000000005021| 0000000000859| Tue Jan  4 21:31:52 2022
| 0000000005226| 0000000005622| 0000000000122| Tue Jan  4 21:31:52 2022
| 0000000005035| 0000000005616| 0000000000535| Tue Jan  4 21:31:52 2022
| 0000000004754| -000000000001| 0000000000346| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005717| 0000000004941| 0000000000104| Tue Jan  4 21:31:52 2022
| 0000000005048| 0000000005237| 0000000000046| Tue Jan  4 21:31:52 2022
| 0000000005417| 0000000005355| 0000000000089| Tue Jan  4 21:31:52 2022
| 0000000005115| 0000000005257| 0000000000479| Tue Jan  4 21:31:52 2022
| 0000000005509| 0000000005373| 0000000000352| Tue Jan  4 21:31:52 2022
| 0000000005666| 0000000005574| 0000000000025| Tue Jan  4 21:31:52 2022
| 0000000005449| 0000000005624| 0000000001135| Tue Jan  4 21:31:52 2022
| 0000000005357| 0000000005328| 0000000000189| Tue Jan  4 21:31:52 2022
| 0000000004938| 0000000005138| 0000000000019| Tue Jan  4 21:31:52 2022
| 0000000004758| -000000000001| 0000000000267| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005438| 0000000004964| 0000000000471| Tue Jan  4 21:31:52 2022
| 0000000005162| 0000000005333| 0000000000058| Tue Jan  4 21:31:52 2022
| 0000000004934| 0000000004864| 0000000000170| Tue Jan  4 21:31:52 2022
| 0000000005592| 0000000005233| 0000000000019| Tue Jan  4 21:31:52 2022
| 0000000005116| 0000000004793| 0000000000003| Tue Jan  4 21:31:52 2022
| 0000000005284| 0000000005619| 0000000000106| Tue Jan  4 21:31:52 2022
| 0000000005664| 0000000005573| 0000000000714| Tue Jan  4 21:31:52 2022
| 0000000005645| 0000000005251| 0000000000078| Tue Jan  4 21:31:52 2022
| 0000000005757| 0000000005123| 0000000000006| Tue Jan  4 21:31:52 2022
| 0000000004753| -000000000001| 0000000000178| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005149| 0000000005269| 0000000000236| Tue Jan  4 21:31:52 2022
| 0000000004892| 0000000005276| 0000000000347| Tue Jan  4 21:31:52 2022
| 0000000004954| 0000000005388| 0000000000018| Tue Jan  4 21:31:52 2022
| 0000000005063| 0000000005385| 0000000000085| Tue Jan  4 21:31:52 2022
| 0000000005194| 0000000005634| 0000000000072| Tue Jan  4 21:31:52 2022
| 0000000005366| 0000000005618| 0000000000339| Tue Jan  4 21:31:52 2022
| 0000000005113| 0000000005226| 0000000000279| Tue Jan  4 21:31:52 2022
| 0000000005163| 0000000005003| 0000000000002| Tue Jan  4 21:31:52 2022
| 0000000004934| 0000000004990| 0000000000018| Tue Jan  4 21:31:52 2022
| 0000000004755| -000000000001| 0000000000152| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005757| 0000000005273| 0000000000002| Tue Jan  4 21:31:52 2022
| 0000000004918| 0000000005150| 0000000000018| Tue Jan  4 21:31:52 2022
| 0000000005208| 0000000005147| 0000000000002| Tue Jan  4 21:31:52 2022
| 0000000005563| 0000000005317| 0000000000041| Tue Jan  4 21:31:52 2022
| 0000000005756| 0000000005283| 0000000000016| Tue Jan  4 21:31:52 2022
| 0000000005056| 0000000005369| 0000000000093| Tue Jan  4 21:31:52 2022
| 0000000005169| 0000000005222| 0000000000061| Tue Jan  4 21:31:52 2022
| 0000000004764| 0000000005113| 0000000000003| Tue Jan  4 21:31:52 2022
| 0000000005139| 0000000005757| 0000000000230| Tue Jan  4 21:31:52 2022
| 0000000004754| -000000000001| 0000000000050| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005603| 0000000005290| 0000000000064| Tue Jan  4 21:31:52 2022
| 0000000005107| 0000000005229| 0000000000001| Tue Jan  4 21:31:52 2022
| 0000000005596| 0000000005617| 0000000000117| Tue Jan  4 21:31:52 2022
| 0000000005543| 0000000005601| 0000000000037| Tue Jan  4 21:31:52 2022
| 0000000005115| 0000000004846| 0000000000263| Tue Jan  4 21:31:52 2022
| 0000000004881| 0000000005582| 0000000000522| Tue Jan  4 21:31:52 2022
| 0000000005553| 0000000005162| 0000000000022| Tue Jan  4 21:31:52 2022
| 0000000005340| 0000000005111| 0000000000152| Tue Jan  4 21:31:52 2022
| 0000000004779| 0000000004799| 0000000000054| Tue Jan  4 21:31:52 2022
| 0000000004756| -000000000001| 0000000000136| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005444| 0000000005614| 0000000000282| Tue Jan  4 21:31:52 2022
| 0000000005659| 0000000004873| 0000000000106| Tue Jan  4 21:31:52 2022
| 0000000005678| 0000000005275| 0000000000018| Tue Jan  4 21:31:52 2022
| 0000000005365| 0000000005211| 0000000000018| Tue Jan  4 21:31:52 2022
| 0000000005100| 0000000005040| 0000000000011| Tue Jan  4 21:31:52 2022
| 0000000005702| 0000000005231| 0000000000038| Tue Jan  4 21:31:52 2022
| 0000000005167| 0000000004948| 0000000000147| Tue Jan  4 21:31:52 2022
| 0000000005573| 0000000004955| 0000000000061| Tue Jan  4 21:31:52 2022
| 0000000005754| 0000000004793| 0000000000037| Tue Jan  4 21:31:52 2022
| 0000000004757| -000000000001| 0000000000077| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005617| 0000000005487| 0000000000434| Tue Jan  4 21:31:52 2022
| 0000000004866| 0000000005497| 0000000000271| Tue Jan  4 21:31:52 2022
| 0000000005207| 0000000005503| 0000000000370| Tue Jan  4 21:31:52 2022
| 0000000005016| 0000000005393| 0000000000075| Tue Jan  4 21:31:52 2022
| 0000000005103| 0000000005258| 0000000000115| Tue Jan  4 21:31:52 2022
| 0000000005307| 0000000005133| 0000000000092| Tue Jan  4 21:31:52 2022
| 0000000004978| 0000000005645| 0000000000002| Tue Jan  4 21:31:52 2022
| 0000000005079| 0000000004787| 0000000000007| Tue Jan  4 21:31:52 2022
| 0000000005266| 0000000004852| 0000000000064| Tue Jan  4 21:31:52 2022
| 0000000004759| -000000000001| 0000000000158| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005622| 0000000005625| 0000000000145| Tue Jan  4 21:31:52 2022
| 0000000005103| 0000000005522| 0000000000126| Tue Jan  4 21:31:52 2022
| 0000000004838| 0000000004987| 0000000000152| Tue Jan  4 21:31:52 2022
| 0000000005713| 0000000005302| 0000000000003| Tue Jan  4 21:31:52 2022
| 0000000005089| 0000000004950| 0000000000010| Tue Jan  4 21:31:52 2022
| 0000000005369| 0000000005322| 0000000000008| Tue Jan  4 21:31:52 2022
| 0000000005008| 0000000005056| 0000000000044| Tue Jan  4 21:31:52 2022
| 0000000005117| 0000000004764| 0000000000002| Tue Jan  4 21:31:52 2022
| 0000000004895| 0000000005358| 0000000000126| Tue Jan  4 21:31:52 2022
| 0000000004752| -000000000001| 0000000000067| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005308| 0000000004781| 0000000000238| Tue Jan  4 21:31:52 2022
| 0000000004903| 0000000005310| 0000000000031| Tue Jan  4 21:31:52 2022
| 0000000005359| 0000000005127| 0000000000001| Tue Jan  4 21:31:52 2022
| 0000000005727| 0000000005408| 0000000000001| Tue Jan  4 21:31:52 2022
| 0000000005023| 0000000004998| 0000000000041| Tue Jan  4 21:31:52 2022
| 0000000005654| 0000000004806| 0000000000099| Tue Jan  4 21:31:52 2022
| 0000000005500| 0000000005177| 0000000000010| Tue Jan  4 21:31:52 2022
| 0000000005401| 0000000005129| 0000000000002| Tue Jan  4 21:31:52 2022
| 0000000005549| 0000000005207| 0000000000018| Tue Jan  4 21:31:52 2022
| 0000000004758| -000000000001| 0000000000048| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005182| 0000000005580| 0000000000380| Tue Jan  4 21:31:52 2022
| 0000000005267| 0000000005195| 0000000000254| Tue Jan  4 21:31:52 2022
| 0000000005136| 0000000004908| 0000000000254| Tue Jan  4 21:31:52 2022
| 0000000005166| 0000000005036| 0000000000007| Tue Jan  4 21:31:52 2022
| 0000000005683| 0000000004792| 0000000000070| Tue Jan  4 21:31:52 2022
| 0000000005067| 0000000005278| 0000000000070| Tue Jan  4 21:31:52 2022
| 0000000005143| 0000000004964| 0000000000057| Tue Jan  4 21:31:52 2022
| 0000000004994| 0000000005332| 0000000000192| Tue Jan  4 21:31:52 2022
| 0000000005085| 0000000005221| 0000000000295| Tue Jan  4 21:31:52 2022
| 0000000004760| -000000000001| 0000000000172| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005021| 0000000005627| 0000000000157| Tue Jan  4 21:31:52 2022
| 0000000005595| 0000000005623| 0000000000243| Tue Jan  4 21:31:52 2022
| 0000000004995| 0000000005626| 0000000000133| Tue Jan  4 21:31:52 2022
| 0000000005589| 0000000004951| 0000000000126| Tue Jan  4 21:31:52 2022
| 0000000005694| 0000000005135| 0000000000042| Tue Jan  4 21:31:52 2022
| 0000000005748| 0000000005073| 0000000000365| Tue Jan  4 21:31:52 2022
| 0000000005367| 0000000004879| 0000000000132| Tue Jan  4 21:31:52 2022
| 0000000005337| 0000000005192| 0000000000004| Tue Jan  4 21:31:52 2022
| 0000000005110| 0000000005209| 0000000000261| Tue Jan  4 21:31:52 2022
| 0000000004761| -000000000001| 0000000000157| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000004897| 0000000005086| 0000000000274| Tue Jan  4 21:31:52 2022
| 0000000005017| 0000000005148| 0000000000147| Tue Jan  4 21:31:52 2022
| 0000000005067| 0000000004773| 0000000000027| Tue Jan  4 21:31:52 2022
| 0000000004830| 0000000005351| 0000000000338| Tue Jan  4 21:31:52 2022
| 0000000004942| 0000000005259| 0000000000464| Tue Jan  4 21:31:52 2022
| 0000000005343| 0000000005110| 0000000000043| Tue Jan  4 21:31:52 2022
| 0000000005761| 0000000005372| 0000000000173| Tue Jan  4 21:31:52 2022
| 0000000005267| 0000000005263| 0000000000001| Tue Jan  4 21:31:52 2022
| 0000000005190| 0000000005271| 0000000000364| Tue Jan  4 21:31:52 2022
| 0000000004753| -000000000001| 0000000000200| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000004891| 0000000005214| 0000000000354| Tue Jan  4 21:31:52 2022
| 0000000005466| 0000000004845| 0000000000477| Tue Jan  4 21:31:52 2022
| 0000000005405| 0000000005257| 0000000000084| Tue Jan  4 21:31:52 2022
| 0000000005311| 0000000005194| 0000000000038| Tue Jan  4 21:31:52 2022
| 0000000005671| 0000000005381| 0000000000024| Tue Jan  4 21:31:52 2022
| 0000000005352| 0000000005383| 0000000000399| Tue Jan  4 21:31:52 2022
| 0000000005535| 0000000004902| 0000000000014| Tue Jan  4 21:31:52 2022
| 0000000005017| 0000000005486| 0000000000131| Tue Jan  4 21:31:52 2022
| 0000000005656| 0000000005491| 0000000000401| Tue Jan  4 21:31:52 2022
| 0000000004755| -000000000001| 0000000000209| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005287| 0000000004947| 0000000000393| Tue Jan  4 21:31:52 2022
| 0000000005585| 0000000005139| 0000000000255| Tue Jan  4 21:31:52 2022
| 0000000005414| 0000000005274| 0000000000072| Tue Jan  4 21:31:52 2022
| 0000000005588| 0000000004970| 0000000000001| Tue Jan  4 21:31:52 2022
| 0000000005752| 0000000004878| 0000000000971| Tue Jan  4 21:31:52 2022
| 0000000005285| 0000000004841| 0000000000025| Tue Jan  4 21:31:52 2022
| 0000000004881| 0000000005502| 0000000000010| Tue Jan  4 21:31:52 2022
| 0000000005109| 0000000005503| 0000000000194| Tue Jan  4 21:31:52 2022
| 0000000004814| 0000000005288| 0000000000184| Tue Jan  4 21:31:52 2022
| 0000000004756| -000000000001| 0000000000230| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005453| 0000000004832| 0000000000164| Tue Jan  4 21:31:52 2022
| 0000000004931| 0000000005119| 0000000000049| Tue Jan  4 21:31:52 2022
| 0000000005627| 0000000004889| 0000000000059| Tue Jan  4 21:31:52 2022
| 0000000005302| 0000000005229| 0000000000061| Tue Jan  4 21:31:52 2022
| 0000000005559| 0000000005404| 0000000000165| Tue Jan  4 21:31:52 2022
| 0000000005495| 0000000005573| 0000000000279| Tue Jan  4 21:31:52 2022
| 0000000005471| 0000000005201| 0000000000027| Tue Jan  4 21:31:52 2022
| 0000000004834| 0000000005622| 0000000000239| Tue Jan  4 21:31:52 2022
| 0000000005249| 0000000005625| 0000000000048| Tue Jan  4 21:31:52 2022
| 0000000004759| -000000000001| 0000000000117| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005433| 0000000005315| 0000000000003| Tue Jan  4 21:31:52 2022
| 0000000005238| 0000000005034| 0000000000003| Tue Jan  4 21:31:52 2022
| 0000000005023| 0000000005333| 0000000000021| Tue Jan  4 21:31:52 2022
| 0000000005135| 0000000005582| 0000000000002| Tue Jan  4 21:31:52 2022
| 0000000005139| 0000000005226| 0000000000245| Tue Jan  4 21:31:52 2022
| 0000000005391| 0000000005572| 0000000000291| Tue Jan  4 21:31:52 2022
| 0000000005172| 0000000005574| 0000000000315| Tue Jan  4 21:31:52 2022
| 0000000005275| 0000000004915| 0000000000568| Tue Jan  4 21:31:52 2022
| 0000000005063| 0000000005632| 0000000001498| Tue Jan  4 21:31:52 2022
| 0000000004758| -000000000001| 0000000000327| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005270| 0000000004967| 0000000000284| Tue Jan  4 21:31:52 2022
| 0000000005316| 0000000005028| 0000000000332| Tue Jan  4 21:31:52 2022
| 0000000005433| 0000000005603| 0000000000153| Tue Jan  4 21:31:52 2022
| 0000000005355| 0000000005613| 0000000000140| Tue Jan  4 21:31:52 2022
| 0000000004941| 0000000005616| 0000000000062| Tue Jan  4 21:31:52 2022
| 0000000004774| 0000000004885| 0000000000076| Tue Jan  4 21:31:52 2022
| 0000000005356| 0000000005627| 0000000000312| Tue Jan  4 21:31:52 2022
| 0000000005045| 0000000004873| 0000000000104| Tue Jan  4 21:31:52 2022
| 0000000005170| 0000000005618| 0000000000015| Tue Jan  4 21:31:52 2022
| 0000000004760| -000000000001| 0000000000158| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005329| 0000000005233| 0000000000037| Tue Jan  4 21:31:52 2022
| 0000000005191| 0000000004864| 0000000000004| Tue Jan  4 21:31:52 2022
| 0000000005671| 0000000005620| 0000000000131| Tue Jan  4 21:31:52 2022
| 0000000005603| 0000000005593| 0000000000028| Tue Jan  4 21:31:52 2022
| 0000000005123| 0000000005626| 0000000000001| Tue Jan  4 21:31:52 2022
| 0000000005113| 0000000005374| 0000000000005| Tue Jan  4 21:31:52 2022
| 0000000005552| 0000000005195| 0000000000658| Tue Jan  4 21:31:52 2022
| 0000000005489| 0000000005619| 0000000000369| Tue Jan  4 21:31:52 2022
| 0000000005485| 0000000005579| 0000000000807| Tue Jan  4 21:31:52 2022
| 0000000004761| -000000000001| 0000000000227| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005238| 0000000005166| 0000000000004| Tue Jan  4 21:31:52 2022
| 0000000005743| 0000000004966| 0000000000168| Tue Jan  4 21:31:52 2022
| 0000000005700| 0000000005389| 0000000000064| Tue Jan  4 21:31:52 2022
| 0000000004893| 0000000004818| 0000000000161| Tue Jan  4 21:31:52 2022
| 0000000005010| 0000000005393| 0000000000135| Tue Jan  4 21:31:52 2022
| 0000000004888| 0000000004892| 0000000000430| Tue Jan  4 21:31:52 2022
| 0000000005651| 0000000005601| 0000000000705| Tue Jan  4 21:31:52 2022
| 0000000005203| 0000000005623| 0000000000039| Tue Jan  4 21:31:52 2022
| 0000000005238| 0000000005138| 0000000000018| Tue Jan  4 21:31:52 2022
| 0000000004754| -000000000001| 0000000000188| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005196| 0000000005253| 0000000000122| Tue Jan  4 21:31:52 2022
| 0000000005493| 0000000005580| 0000000000284| Tue Jan  4 21:31:52 2022
| 0000000004913| 0000000004908| 0000000000348| Tue Jan  4 21:31:52 2022
| 0000000005413| 0000000005617| 0000000000917| Tue Jan  4 21:31:52 2022
| 0000000005634| 0000000005021| 0000000000418| Tue Jan  4 21:31:52 2022
| 0000000005290| 0000000005624| 0000000000026| Tue Jan  4 21:31:52 2022
| 0000000005336| 0000000005328| 0000000000074| Tue Jan  4 21:31:52 2022
| 0000000005755| 0000000005251| 0000000000007| Tue Jan  4 21:31:52 2022
| 0000000005670| 0000000004799| 0000000000032| Tue Jan  4 21:31:52 2022
| 0000000004757| -000000000001| 0000000000243| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005158| 0000000004846| 0000000000063| Tue Jan  4 21:31:52 2022
| 0000000005605| 0000000005162| 0000000000045| Tue Jan  4 21:31:52 2022
| 0000000005466| 0000000005310| 0000000000104| Tue Jan  4 21:31:52 2022
| 0000000005718| 0000000004764| 0000000000003| Tue Jan  4 21:31:52 2022
| 0000000005270| 0000000005150| 0000000000002| Tue Jan  4 21:31:52 2022
| 0000000005729| 0000000005322| 0000000000003| Tue Jan  4 21:31:52 2022
| 0000000005691| 0000000005135| 0000000000013| Tue Jan  4 21:31:52 2022
| 0000000005275| 0000000005148| 0000000000050| Tue Jan  4 21:31:52 2022
| 0000000005395| 0000000005133| 0000000000151| Tue Jan  4 21:31:52 2022
| 0000000004758| -000000000001| 0000000000047| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005666| 0000000005269| 0000000000050| Tue Jan  4 21:31:52 2022
| 0000000004801| 0000000004803| 0000000000077| Tue Jan  4 21:31:52 2022
| 0000000005625| 0000000004982| 0000000000028| Tue Jan  4 21:31:52 2022
| 0000000005014| 0000000004828| 0000000000551| Tue Jan  4 21:31:52 2022
| 0000000005670| 0000000004987| 0000000000034| Tue Jan  4 21:31:52 2022
| 0000000005584| 0000000004781| 0000000000046| Tue Jan  4 21:31:52 2022
| 0000000005404| 0000000004951| 0000000000117| Tue Jan  4 21:31:52 2022
| 0000000005509| 0000000005278| 0000000000001| Tue Jan  4 21:31:52 2022
| 0000000005684| 0000000005757| 0000000000022| Tue Jan  4 21:31:52 2022
| 0000000004753| -000000000001| 0000000000101| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005419| 0000000005244| 0000000000022| Tue Jan  4 21:31:52 2022
| 0000000005558| 0000000004941| 0000000000032| Tue Jan  4 21:31:52 2022
| 0000000004831| 0000000005273| 0000000000007| Tue Jan  4 21:31:52 2022
| 0000000005527| 0000000005302| 0000000000027| Tue Jan  4 21:31:52 2022
| 0000000005672| 0000000005147| 0000000000004| Tue Jan  4 21:31:52 2022
| 0000000004949| 0000000005036| 0000000000001| Tue Jan  4 21:31:52 2022
| 0000000005073| 0000000005211| 0000000000010| Tue Jan  4 21:31:52 2022
| 0000000005004| 0000000005194| 0000000000002| Tue Jan  4 21:31:52 2022
| 0000000005036| 0000000005209| 0000000000050| Tue Jan  4 21:31:52 2022
| 0000000004752| -000000000001| 0000000000018| Tue Jan  4 21:31:52 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005726| 0000000005299| 0000000000197| Tue Jan  4 21:31:52 2022
