| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031653| 0000000031654| 0000000000190| Thu Jan  6 02:33:04 2022
| 0000000031638| 0000000031653| 0000000000239| Thu Jan  6 02:33:04 2022
| 0000000031643| 0000000031655| 0000000000111| Thu Jan  6 02:33:04 2022
| 0000000031643| 0000000031641| 0000000000121| Thu Jan  6 02:33:04 2022
| 0000000031651| 0000000031642| 0000000000019| Thu Jan  6 02:33:04 2022
| 0000000031653| 0000000031646| 0000000000069| Thu Jan  6 02:33:04 2022
| 0000000031647| 0000000031649| 0000000000286| Thu Jan  6 02:33:04 2022
| 0000000031631| -000000000001| 0000000000012| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031642| 0000000031641| 0000000000023| Thu Jan  6 02:33:04 2022
| 0000000031641| 0000000031650| 0000000000041| Thu Jan  6 02:33:04 2022
| 0000000031645| 0000000031656| 0000000000189| Thu Jan  6 02:33:04 2022
| 0000000031638| 0000000031648| 0000000000307| Thu Jan  6 02:33:04 2022
| 0000000031648| 0000000031642| 0000000000331| Thu Jan  6 02:33:04 2022
| 0000000031640| 0000000031654| 0000000000190| Thu Jan  6 02:33:04 2022
| 0000000031650| 0000000031652| 0000000000067| Thu Jan  6 02:33:04 2022
| 0000000031649| 0000000031645| 0000000000008| Thu Jan  6 02:33:04 2022
| 0000000031649| 0000000031642| 0000000000057| Thu Jan  6 02:33:04 2022
| 0000000031636| -000000000001| 0000000000013| Thu Jan  6 02:33:04 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000031647| 0000000031652| 0000000000159| Thu Jan  6 02:33:04 2022
| 0000000031647| 0000000031651| 0000000000125| Thu Jan  6 02:33:04 2022
| 0000000031656| 0000000031653| 0000000000175| Thu Jan  6 02:33:04 2022
| 0000000031641| 0000000031654| 0000000000193| Thu Jan  6 02:33:04 2022
| 0000000031652| 0000000031639| 0000000000078| Thu Jan  6 02:33:04 2022
| 0000000031652| 0000000031651| 0000000000321| Thu Jan  6 02:33:04 2022
| 0000000031641| 0000000031640| 0000000000365| Thu Jan  6 02:33:04 2022
| 0000000031649| 0000000031641| 0000000000016| Thu Jan  6 02:33:04 2022
| 0000000031654| 0000000031639| 0000000000015| Thu Jan  6 02:33:04 2022
