| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000018979| -000000000001| 0000000000375| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019023| 0000000019093| 0000000000728| Wed Jan  5 14:06:53 2022
| 0000000019166| 0000000019283| 0000000000794| Wed Jan  5 14:06:53 2022
| 0000000019401| 0000000019155| 0000000000828| Wed Jan  5 14:06:53 2022
| 0000000019123| 0000000019141| 0000000000775| Wed Jan  5 14:06:53 2022
| 0000000019075| 0000000019396| 0000000000742| Wed Jan  5 14:06:53 2022
| 0000000019405| 0000000019278| 0000000000281| Wed Jan  5 14:06:53 2022
| 0000000019066| 0000000019186| 0000000000351| Wed Jan  5 14:06:53 2022
| 0000000019474| 0000000019201| 0000000000685| Wed Jan  5 14:06:53 2022
| 0000000019319| 0000000019302| 0000000000127| Wed Jan  5 14:06:53 2022
| 0000000018980| -000000000001| 0000000000588| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019364| 0000000019448| 0000000000612| Wed Jan  5 14:06:53 2022
| 0000000019315| 0000000019120| 0000000000698| Wed Jan  5 14:06:53 2022
| 0000000019160| 0000000019157| 0000000000527| Wed Jan  5 14:06:53 2022
| 0000000019274| 0000000019046| 0000000000887| Wed Jan  5 14:06:53 2022
| 0000000019199| 0000000019294| 0000000000402| Wed Jan  5 14:06:53 2022
| 0000000019434| 0000000019117| 0000000000023| Wed Jan  5 14:06:53 2022
| 0000000019098| 0000000019050| 0000000000636| Wed Jan  5 14:06:53 2022
| 0000000019295| 0000000019299| 0000000001286| Wed Jan  5 14:06:53 2022
| 0000000019297| 0000000019185| 0000000000828| Wed Jan  5 14:06:53 2022
| 0000000018975| -000000000001| 0000000000650| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019062| 0000000019279| 0000000000628| Wed Jan  5 14:06:53 2022
| 0000000019383| 0000000019280| 0000000001506| Wed Jan  5 14:06:53 2022
| 0000000018988| 0000000019470| 0000000000838| Wed Jan  5 14:06:53 2022
| 0000000019296| 0000000019069| 0000000000821| Wed Jan  5 14:06:53 2022
| 0000000019417| 0000000019281| 0000000000815| Wed Jan  5 14:06:53 2022
| 0000000019066| 0000000019270| 0000000000198| Wed Jan  5 14:06:53 2022
| 0000000019384| 0000000019291| 0000000000319| Wed Jan  5 14:06:53 2022
| 0000000019210| 0000000019094| 0000000000869| Wed Jan  5 14:06:53 2022
| 0000000019406| 0000000019047| 0000000000486| Wed Jan  5 14:06:53 2022
| 0000000018974| -000000000001| 0000000000715| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019102| 0000000019216| 0000000000549| Wed Jan  5 14:06:53 2022
| 0000000019284| 0000000019342| 0000000000501| Wed Jan  5 14:06:53 2022
| 0000000019010| 0000000019323| 0000000000528| Wed Jan  5 14:06:53 2022
| 0000000019005| 0000000019208| 0000000000850| Wed Jan  5 14:06:53 2022
| 0000000019302| 0000000019353| 0000000000882| Wed Jan  5 14:06:53 2022
| 0000000019146| 0000000019206| 0000000000971| Wed Jan  5 14:06:53 2022
| 0000000019005| 0000000019171| 0000000000196| Wed Jan  5 14:06:53 2022
| 0000000019174| 0000000019447| 0000000000657| Wed Jan  5 14:06:53 2022
| 0000000019326| 0000000019325| 0000000000227| Wed Jan  5 14:06:53 2022
| 0000000018981| -000000000001| 0000000000591| Wed Jan  5 14:06:53 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000019153| 0000000019304| 0000000000511| Wed Jan  5 14:06:53 2022
| 0000000019351| 0000000019181| 0000000000081| Wed Jan  5 14:06:53 2022
| 0000000019372| 0000000019226| 0000000000420| Wed Jan  5 14:06:53 2022
| 0000000019472| 0000000019349| 0000000000878| Wed Jan  5 14:06:53 2022
| 0000000018983| 0000000019338| 0000000000069| Wed Jan  5 14:06:53 2022
| 0000000019063| 0000000019350| 0000000001510| Wed Jan  5 14:06:53 2022
| 0000000019036| 0000000019324| 0000000000747| Wed Jan  5 14:06:53 2022
| 0000000019377| 0000000019045| 0000000000973| Wed Jan  5 14:06:53 2022
| 0000000019289| 0000000019043| 0000000000522| Wed Jan  5 14:06:53 2022
| 0000000018973| -000000000001| 0000000000628| Wed Jan  5 14:06:53 2022

