| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010955| 0000000010950| 0000000001368| Fri Jan  7 21:32:05 2022
| 0000000010954| 0000000010955| 0000000000821| Fri Jan  7 21:32:05 2022
| 0000000010958| 0000000010954| 0000000000199| Fri Jan  7 21:32:05 2022
| 0000000010952| 0000000010955| 0000000002400| Fri Jan  7 21:32:05 2022
| 0000000010953| 0000000010946| 0000000002106| Fri Jan  7 21:32:05 2022
| 0000000010940| -000000000001| 0000000000163| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010962| 0000000010953| 0000000001290| Fri Jan  7 21:32:05 2022
| 0000000010954| 0000000010946| 0000000000070| Fri Jan  7 21:32:05 2022
| 0000000010959| 0000000010955| 0000000000164| Fri Jan  7 21:32:05 2022
| 0000000010952| 0000000010954| 0000000001787| Fri Jan  7 21:32:05 2022
| 0000000010961| 0000000010952| 0000000002194| Fri Jan  7 21:32:05 2022
| 0000000010959| 0000000010956| 0000000000002| Fri Jan  7 21:32:05 2022
| 0000000010962| 0000000010959| 0000000000701| Fri Jan  7 21:32:05 2022
| 0000000010961| 0000000010949| 0000000000420| Fri Jan  7 21:32:05 2022
| 0000000010964| 0000000010951| 0000000004241| Fri Jan  7 21:32:05 2022
| 0000000010942| -000000000001| 0000000000109| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010955| 0000000010946| 0000000002000| Fri Jan  7 21:32:05 2022
| 0000000010963| 0000000010960| 0000000004579| Fri Jan  7 21:32:05 2022
| 0000000010955| 0000000010952| 0000000004836| Fri Jan  7 21:32:05 2022
| 0000000010961| 0000000010957| 0000000000748| Fri Jan  7 21:32:05 2022
| 0000000010960| 0000000010952| 0000000000072| Fri Jan  7 21:32:05 2022
| 0000000010963| 0000000010962| 0000000002379| Fri Jan  7 21:32:05 2022
| 0000000010961| 0000000010950| 0000000000462| Fri Jan  7 21:32:05 2022
| 0000000010949| 0000000010957| 0000000001035| Fri Jan  7 21:32:05 2022
| 0000000010955| 0000000010952| 0000000005248| Fri Jan  7 21:32:05 2022
| 0000000010937| -000000000001| 0000000000213| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010963| 0000000010957| 0000000000346| Fri Jan  7 21:32:05 2022
| 0000000010952| 0000000010964| 0000000004653| Fri Jan  7 21:32:05 2022
| 0000000010949| 0000000010963| 0000000000247| Fri Jan  7 21:32:05 2022
| 0000000010958| 0000000010948| 0000000000294| Fri Jan  7 21:32:05 2022
| 0000000010955| 0000000010965| 0000000000087| Fri Jan  7 21:32:05 2022
| 0000000010952| 0000000010954| 0000000001966| Fri Jan  7 21:32:05 2022
| 0000000010949| 0000000010964| 0000000000206| Fri Jan  7 21:32:05 2022
| 0000000010952| 0000000010949| 0000000003838| Fri Jan  7 21:32:05 2022
| 0000000010958| 0000000010957| 0000000001151| Fri Jan  7 21:32:05 2022
| 0000000010939| -000000000001| 0000000000124| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010948| 0000000010950| 0000000005946| Fri Jan  7 21:32:05 2022
| 0000000010962| 0000000010946| 0000000000115| Fri Jan  7 21:32:05 2022
| 0000000010965| 0000000010961| 0000000001112| Fri Jan  7 21:32:05 2022
| 0000000010959| 0000000010958| 0000000015967| Fri Jan  7 21:32:05 2022
| 0000000010949| 0000000010951| 0000000005672| Fri Jan  7 21:32:05 2022
| 0000000010964| 0000000010952| 0000000000220| Fri Jan  7 21:32:05 2022
| 0000000010959| 0000000010956| 0000000000380| Fri Jan  7 21:32:05 2022
| 0000000010947| 0000000010953| 0000000001560| Fri Jan  7 21:32:05 2022
| 0000000010953| 0000000010950| 0000000000034| Fri Jan  7 21:32:05 2022
| 0000000010944| -000000000001| 0000000000311| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010955| 0000000010963| 0000000000894| Fri Jan  7 21:32:05 2022
| 0000000010948| 0000000010958| 0000000005310| Fri Jan  7 21:32:05 2022
| 0000000010960| 0000000010947| 0000000002947| Fri Jan  7 21:32:05 2022
| 0000000010957| 0000000010949| 0000000003064| Fri Jan  7 21:32:05 2022
| 0000000010946| 0000000010960| 0000000000519| Fri Jan  7 21:32:05 2022
| 0000000010947| 0000000010954| 0000000001888| Fri Jan  7 21:32:05 2022
| 0000000010957| 0000000010965| 0000000000014| Fri Jan  7 21:32:05 2022
| 0000000010950| 0000000010960| 0000000001465| Fri Jan  7 21:32:05 2022
| 0000000010964| 0000000010963| 0000000001943| Fri Jan  7 21:32:05 2022
| 0000000010941| -000000000001| 0000000000179| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010959| 0000000010951| 0000000001808| Fri Jan  7 21:32:05 2022
| 0000000010964| 0000000010951| 0000000000061| Fri Jan  7 21:32:05 2022
| 0000000010959| 0000000010960| 0000000008645| Fri Jan  7 21:32:05 2022
| 0000000010955| 0000000010953| 0000000000378| Fri Jan  7 21:32:05 2022
| 0000000010965| 0000000010946| 0000000009149| Fri Jan  7 21:32:05 2022
| 0000000010960| 0000000010955| 0000000011706| Fri Jan  7 21:32:05 2022
| 0000000010947| 0000000010959| 0000000007595| Fri Jan  7 21:32:05 2022
| 0000000010955| 0000000010959| 0000000005765| Fri Jan  7 21:32:05 2022
| 0000000010958| 0000000010965| 0000000000952| Fri Jan  7 21:32:05 2022
| 0000000010945| -000000000001| 0000000000462| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010956| 0000000010949| 0000000004948| Fri Jan  7 21:32:05 2022
| 0000000010963| 0000000010961| 0000000002859| Fri Jan  7 21:32:05 2022
| 0000000010965| 0000000010947| 0000000009592| Fri Jan  7 21:32:05 2022
| 0000000010964| 0000000010954| 0000000001577| Fri Jan  7 21:32:05 2022
| 0000000010951| 0000000010955| 0000000004030| Fri Jan  7 21:32:05 2022
| 0000000010955| 0000000010949| 0000000003379| Fri Jan  7 21:32:05 2022
| 0000000010955| 0000000010960| 0000000002469| Fri Jan  7 21:32:05 2022
| 0000000010953| 0000000010962| 0000000000461| Fri Jan  7 21:32:05 2022
| 0000000010952| 0000000010964| 0000000000110| Fri Jan  7 21:32:05 2022
| 0000000010942| -000000000001| 0000000000291| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010960| 0000000010954| 0000000001932| Fri Jan  7 21:32:05 2022
| 0000000010961| 0000000010947| 0000000000450| Fri Jan  7 21:32:05 2022
| 0000000010953| 0000000010959| 0000000000809| Fri Jan  7 21:32:05 2022
| 0000000010957| 0000000010948| 0000000000490| Fri Jan  7 21:32:05 2022
| 0000000010952| 0000000010965| 0000000002488| Fri Jan  7 21:32:05 2022
| 0000000010960| 0000000010950| 0000000000892| Fri Jan  7 21:32:05 2022
| 0000000010951| 0000000010957| 0000000011027| Fri Jan  7 21:32:05 2022
| 0000000010962| 0000000010960| 0000000004510| Fri Jan  7 21:32:05 2022
| 0000000010946| 0000000010956| 0000000000285| Fri Jan  7 21:32:05 2022
| 0000000010936| -000000000001| 0000000000227| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010952| 0000000010961| 0000000002070| Fri Jan  7 21:32:05 2022
| 0000000010950| 0000000010951| 0000000003842| Fri Jan  7 21:32:05 2022
| 0000000010959| 0000000010965| 0000000000635| Fri Jan  7 21:32:05 2022
| 0000000010964| 0000000010949| 0000000000452| Fri Jan  7 21:32:05 2022
| 0000000010954| 0000000010951| 0000000000044| Fri Jan  7 21:32:05 2022
| 0000000010952| 0000000010961| 0000000000098| Fri Jan  7 21:32:05 2022
| 0000000010951| 0000000010950| 0000000000636| Fri Jan  7 21:32:05 2022
| 0000000010949| 0000000010955| 0000000009899| Fri Jan  7 21:32:05 2022
| 0000000010950| 0000000010951| 0000000000735| Fri Jan  7 21:32:05 2022
| 0000000010943| -000000000001| 0000000000182| Fri Jan  7 21:32:05 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000010957| 0000000010952| 0000000008849| Fri Jan  7 21:32:05 2022
| 0000000010949| 0000000010948| 0000000001588| Fri Jan  7 21:32:05 2022
| 0000000010961| 0000000010954| 0000000000015| Fri Jan  7 21:32:05 2022
| 0000000010965| 0000000010953| 0000000000228| Fri Jan  7 21:32:05 2022
| 0000000010962| 0000000010963| 0000000000077| Fri Jan  7 21:32:05 2022
| 0000000010964| 0000000010948| 0000000003787| Fri Jan  7 21:32:05 2022
| 0000000010947| 0000000010964| 0000000000720| Fri Jan  7 21:32:05 2022
