| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006873| -000000000001| 0000000000182| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006883| 0000000006901| 0000000002124| Thu Jan  6 16:46:28 2022
| 0000000006886| 0000000006894| 0000000002498| Thu Jan  6 16:46:28 2022
| 0000000006895| 0000000006898| 0000000005141| Thu Jan  6 16:46:28 2022
| 0000000006901| 0000000006885| 0000000001075| Thu Jan  6 16:46:28 2022
| 0000000006883| 0000000006893| 0000000001010| Thu Jan  6 16:46:28 2022
| 0000000006891| 0000000006894| 0000000001353| Thu Jan  6 16:46:28 2022
| 0000000006882| 0000000006897| 0000000000444| Thu Jan  6 16:46:28 2022
| 0000000006895| 0000000006899| 0000000000094| Thu Jan  6 16:46:28 2022
| 0000000006892| 0000000006890| 0000000000622| Thu Jan  6 16:46:28 2022
| 0000000006876| -000000000001| 0000000000141| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006883| 0000000006899| 0000000001243| Thu Jan  6 16:46:28 2022
| 0000000006888| 0000000006900| 0000000002730| Thu Jan  6 16:46:28 2022
| 0000000006883| 0000000006891| 0000000002022| Thu Jan  6 16:46:28 2022
| 0000000006892| 0000000006895| 0000000001531| Thu Jan  6 16:46:28 2022
| 0000000006884| 0000000006896| 0000000000842| Thu Jan  6 16:46:28 2022
| 0000000006898| 0000000006890| 0000000002711| Thu Jan  6 16:46:28 2022
| 0000000006892| 0000000006887| 0000000000845| Thu Jan  6 16:46:28 2022
| 0000000006882| 0000000006889| 0000000000596| Thu Jan  6 16:46:28 2022
| 0000000006893| 0000000006896| 0000000000614| Thu Jan  6 16:46:28 2022
| 0000000006875| -000000000001| 0000000000129| Thu Jan  6 16:46:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000006883| 0000000006900| 0000000002767| Thu Jan  6 16:46:28 2022
| 0000000006885| 0000000006897| 0000000000663| Thu Jan  6 16:46:28 2022
| 0000000006897| 0000000006896| 0000000000198| Thu Jan  6 16:46:28 2022
| 0000000006888| 0000000006890| 0000000001901| Thu Jan  6 16:46:28 2022
| 0000000006883| 0000000006896| 0000000000885| Thu Jan  6 16:46:28 2022
| 0000000006883| 0000000006897| 0000000000410| Thu Jan  6 16:46:28 2022
| 0000000006885| 0000000006891| 0000000001915| Thu Jan  6 16:46:28 2022
| 0000000006898| 0000000006893| 0000000000040| Thu Jan  6 16:46:28 2022
