| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000013174| 0000000013424| 0000000000165| Wed Jan  5 15:57:28 2022
| 0000000013477| 0000000013426| 0000000000127| Wed Jan  5 15:57:28 2022
| 0000000013367| 0000000013111| 0000000000141| Wed Jan  5 15:57:28 2022
| 0000000013251| 0000000013391| 0000000000114| Wed Jan  5 15:57:28 2022
| 0000000013508| 0000000013159| 0000000000786| Wed Jan  5 15:57:28 2022
| 0000000013333| 0000000013109| 0000000000107| Wed Jan  5 15:57:28 2022
| 0000000013286| 0000000013103| 0000000000010| Wed Jan  5 15:57:28 2022
| 0000000013395| 0000000013154| 0000000000102| Wed Jan  5 15:57:28 2022
| 0000000013073| 0000000013450| 0000000000152| Wed Jan  5 15:57:28 2022
| 0000000013114| 0000000013071| 0000000000404| Wed Jan  5 15:57:28 2022
| 0000000013057| 0000000013457| 0000000000262| Wed Jan  5 15:57:28 2022
| 0000000013244| 0000000013462| 0000000000051| Wed Jan  5 15:57:28 2022
| 0000000013550| 0000000013145| 0000000000010| Wed Jan  5 15:57:28 2022
| 0000000013201| 0000000013554| 0000000000383| Wed Jan  5 15:57:28 2022
| 0000000013228| 0000000013531| 0000000000079| Wed Jan  5 15:57:28 2022
| 0000000013280| 0000000013467| 0000000000124| Wed Jan  5 15:57:28 2022
| 0000000013049| -000000000001| 0000000000354| Wed Jan  5 15:57:28 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000013363| 0000000013061| 0000000000484| Wed Jan  5 15:57:28 2022
| 0000000013410| 0000000013208| 0000000000331| Wed Jan  5 15:57:28 2022
| 0000000013227| 0000000013112| 0000000000126| Wed Jan  5 15:57:28 2022
| 0000000013446| 0000000013210| 0000000000110| Wed Jan  5 15:57:28 2022
| 0000000013314| 0000000013250| 0000000000210| Wed Jan  5 15:57:28 2022
| 0000000013102| 0000000013254| 0000000000293| Wed Jan  5 15:57:28 2022
| 0000000013199| 0000000013178| 0000000000032| Wed Jan  5 15:57:28 2022
| 0000000013070| 0000000013263| 0000000000865| Wed Jan  5 15:57:28 2022
| 0000000013520| 0000000013234| 0000000000050| Wed Jan  5 15:57:28 2022
| 0000000013279| 0000000013191| 0000000000873| Wed Jan  5 15:57:28 2022
| 0000000013189| 0000000013235| 0000000000486| Wed Jan  5 15:57:28 2022
| 0000000013295| 0000000013082| 0000000000005| Wed Jan  5 15:57:28 2022
| 0000000013468| 0000000013238| 0000000000001| Wed Jan  5 15:57:28 2022
| 0000000013542| 0000000013139| 0000000000339| Wed Jan  5 15:57:28 2022
| 0000000013466| 0000000013129| 0000000000030| Wed Jan  5 15:57:28 2022
| 0000000013256| 0000000013375| 0000000000142| Wed Jan  5 15:57:28 2022
| 0000000013270| 0000000013297| 0000000000871| Wed Jan  5 15:57:28 2022
| 0000000013356| 0000000013298| 0000000000830| Wed Jan  5 15:57:28 2022
| 0000000013403| 0000000013070| 0000000000202| Wed Jan  5 15:57:28 2022
| 0000000013146| 0000000013422| 0000000000477| Wed Jan  5 15:57:28 2022
| 0000000013271| 0000000013322| 0000000000114| Wed Jan  5 15:57:28 2022
| 0000000013410| 0000000013318| 0000000000793| Wed Jan  5 15:57:28 2022
| 0000000013185| 0000000013342| 0000000000296| Wed Jan  5 15:57:28 2022
| 0000000013535| 0000000013432| 0000000000653| Wed Jan  5 15:57:28 2022
| 0000000013489| 0000000013347| 0000000000376| Wed Jan  5 15:57:28 2022
| 0000000013477| 0000000013063| 0000000000940| Wed Jan  5 15:57:28 2022
| 0000000013228| 0000000013356| 0000000000881| Wed Jan  5 15:57:28 2022
| 0000000013407| 0000000013502| 0000000000898| Wed Jan  5 15:57:28 2022
| 0000000013340| 0000000013366| 0000000000701| Wed Jan  5 15:57:28 2022
| 0000000013438| 0000000013505| 0000000000111| Wed Jan  5 15:57:28 2022
| 0000000013257| 0000000013394| 0000000000881| Wed Jan  5 15:57:28 2022
